"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2004,65,22.33,9.67000000000002,0,0
2004,73,26.99,10.73,0,0
2004,81,21.85,9.33000000000004,0,0
2004,89,20.83,9.77000000000004,0,0
2004,97,25.97,11.67,0,0
2004,105,NA,8.81,65,0
2004,113,35.85,13.49,0,0
2004,121,37.55,14.0700000000001,0,0
2004,129,34.65,13.21,0,0
2004,137,32.09,11.97,0,0
2004,145,35.65,13.35,0,0
2004,153,36.95,15.89,0,0
2004,161,38.11,16.39,0,0
2004,169,34.09,14.71,0,0
2004,177,34.2500000000001,16.37,0,0
2004,185,32.71,15.49,0,0
2004,193,34.03,16.6900000000001,0,0
2004,201,33.17,18.09,0,0
2004,209,29.85,15.65,0,0
2004,217,32.35,18.35,0,0
2004,225,30.27,17.65,0,0
2004,233,29.55,16.45,0,0
2004,241,32.23,16.93,0,0
2004,249,34.31,17.03,0,0
2004,257,31.95,16.33,0,0
2004,265,28.95,12.0700000000001,0,0
2004,273,NA,13.85,65,0
2004,281,27.2500000000001,13.55,0,0
2004,289,NA,9.45000000000005,65,0
2004,297,NA,8.05000000000001,65,0
2004,305,19.27,5.05000000000001,0,0
2004,313,18.6300000000001,8.17000000000002,0,0
2004,321,13.89,4.27000000000004,0,0
2004,329,12.91,0.930000000000007,0,0
2004,337,13.83,-1.66999999999996,0,0
2004,345,NA,3.33000000000004,65,0
2004,353,13.39,0.510000000000048,0,0
2004,361,NA,NA,65,2
2005,1,12.55,NA,0,65
2005,9,NA,NA,2,65
2005,17,NA,NA,2,2
2005,25,12.95,3.59000000000003,0,0
2005,33,14.23,4.69000000000005,0,0
2005,41,15.79,NA,0,65
2005,49,18.21,8.03000000000003,0,0
2005,57,17.67,4.93000000000001,0,0
2005,65,21.47,8.67000000000002,0,0
2005,73,21.59,7.03000000000003,0,0
2005,81,18.59,6.19000000000005,0,0
2005,89,22.31,7.19000000000005,0,0
2005,97,20.2500000000001,6.81,0,0
2005,105,26.89,9.35000000000002,0,0
2005,113,27.2500000000001,8.85000000000002,0,0
2005,121,27.15,NA,0,65
2005,129,26.1300000000001,11.35,0,0
2005,137,35.2500000000001,12.6300000000001,0,0
2005,145,37.99,15.15,0,0
2005,153,36.81,14.17,0,0
2005,161,38.55,15.0700000000001,0,0
2005,169,35.7500000000001,13.41,0,0
2005,177,38.0700000000001,16.95,0,0
2005,185,34.85,17.03,0,0
2005,193,36.5700000000001,20.33,0,0
2005,201,35.85,19.11,0,0
2005,209,33.15,18.71,0,0
2005,217,32.71,19.17,0,0
2005,225,28.1300000000001,15.55,0,0
2005,233,31.5700000000001,16.73,0,0
2005,241,30.5700000000001,16.51,0,0
2005,249,26.7500000000001,13.29,0,0
