"YR","DOY","bnd1.ref","bnd2.ref","bnd3.ref","bnd4.ref","bnd5.ref","bnd6.ref","bnd7.ref","LSWI1","LSWI2","NDVI","EVI"
2001,260,0.1223,0.3376,0.0496,0.0884,0.3525,0.2678,0.1434,0.115295672282788,0.403742203742204,0.468145248967167,0.316729433917853
2001,268,0.1218,0.3121,0.0502,0.0873,0.3446,0.2788,0.163,0.0563547131494331,0.313828667648916,0.438580318045633,0.285495679308689
2001,276,0.1244,0.3132,0.0531,0.0899,0.3485,0.2826,0.1641,0.0513595166163142,0.312382149591452,0.431444241316271,0.28410629909411
2001,284,0.1228,0.3238,0.0527,0.0909,0.3568,0.2782,0.1597,0.0757475083056479,0.339400206825233,0.450067174205105,0.301738373314919
2001,292,0.1269,0.3009,0.0538,0.0927,0.3345,0.2625,0.1496,0.0681576144834931,0.335849056603774,0.406732117812062,0.262237762237762
2001,300,0.1206,0.2585,0.0524,0.0924,0.2927,0.259,0.16,-0.000966183574879228,0.235364396654719,0.363756264837774,0.216946699389592
2001,308,0.1101,0.2508,0.0483,0.0868,0.2809,0.2488,0.1548,0.00400320256204964,0.236686390532544,0.389858686616791,0.227060000645515
2001,316,0.0803,0.1759,0.0384,0.0677,0.2197,0.2196,0.1493,-0.110493046776233,0.0817958179581795,0.373145979703357,0.174490764400964
2001,324,0.0981,0.1963,0.0408,0.0831,0.2385,0.2497,0.1763,-0.119730941704036,0.0536768652710681,0.333559782608696,0.166001758063426
2001,332,0.0974,0.1841,0.0467,0.0732,0.23,0.2499,0.1804,-0.151612903225806,0.0101508916323731,0.307992895204263,0.152829190904283
2001,340,0.0786,0.1367,0.0422,0.0646,0.2016,0.2338,0.1823,-0.262078272604588,-0.14294670846395,0.269856014862982,0.112440006192909
2001,348,0.0767,0.1456,0.0404,0.0628,0.2059,0.2346,0.1667,-0.234087322461862,-0.0675632404739033,0.309941520467836,0.132215228738103
2001,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,4,0.0487,0.1108,0.0291,0.043,0.1516,0.1649,0.1012,-0.196227783822996,0.0452830188679246,0.389341692789969,0.131040303861574
2002,12,0.0582,0.1229,0.0306,0.0503,0.1707,0.1922,0.138,-0.219930180894954,-0.0578765810655424,0.357261181667587,0.130170610011267
2002,20,0.0601,0.1261,0.0317,0.0518,0.1771,0.1955,0.1431,-0.215796019900497,-0.063150074294205,0.354457572502685,0.132110973217503
2002,28,0.0621,0.1315,0.0331,0.0517,0.1934,0.2081,0.1475,-0.225559481743227,-0.0573476702508961,0.358471074380165,0.138153441891946
2002,36,0.0659,0.1381,0.0355,0.057,0.1855,0.2021,0.1433,-0.188124632569077,-0.0184790334044066,0.353921568627451,0.142434405208128
2002,44,0.0659,0.1441,0.039,0.0589,0.1872,0.1971,0.1373,-0.155334114888628,0.0241648898365316,0.372380952380952,0.156776263031275
2002,52,0.069,0.1647,0.0414,0.0645,0.2085,0.2118,0.1542,-0.125099601593625,0.032925682031985,0.409499358151476,0.188653209272985
2002,60,0.0716,0.1732,0.041,0.0661,0.2198,0.2244,0.1659,-0.128772635814889,0.0215275729873194,0.415032679738562,0.196093569057361
2002,68,0.07,0.1785,0.0383,0.0643,0.2288,0.2162,0.1445,-0.095515581454269,0.105263157894737,0.436619718309859,0.206863679694948
2002,76,0.0727,0.174,0.036,0.0656,0.2286,0.2276,0.1603,-0.133466135458167,0.0409811546515107,0.410620186461289,0.18896433368154
2002,84,0.0756,0.1856,0.0374,0.0669,0.2281,0.2418,0.181,-0.131492746841366,0.0125477359519913,0.421133231240429,0.202399352322073
2002,92,0.0707,0.1705,0.0347,0.0616,0.2146,0.2298,0.1807,-0.148138895828129,-0.0290432801822323,0.413764510779436,0.186968413953314
2002,100,0.0697,0.1549,0.0377,0.0601,0.2079,0.2284,0.1943,-0.191755804852596,-0.11282932416953,0.379341050756901,0.16507149223079
2002,108,0.0824,0.18,0.0406,0.0718,0.2314,0.2462,0.2096,-0.155326137963397,-0.0759753593429158,0.371951219512195,0.178115190889846
2002,116,0.0866,0.1944,0.0455,0.075,0.2359,0.2508,0.2429,-0.126684636118598,-0.110907843585639,0.383629893238434,0.196321252959388
2002,124,0.0816,0.175,0.0418,0.0687,0.2204,0.2576,0.2403,-0.190938511326861,-0.157235733204912,0.363990646921278,0.172822144918955
2002,132,0.0798,0.1731,0.0418,0.0686,0.2335,0.257,0.2349,-0.19507091374099,-0.151470588235294,0.368920521945433,0.174275254034668
2002,140,0.0822,0.1903,0.044,0.0722,0.2508,0.2632,0.2311,-0.160749724366042,-0.0968201233981965,0.396697247706422,0.199667528629479
2002,148,0.0816,0.2063,0.0435,0.0746,0.2593,0.263,0.223,-0.120818239931813,-0.0389005357558816,0.433136505731157,0.227612893804987
2002,156,0.0816,0.2205,0.0443,0.0771,0.2688,0.2648,0.217,-0.0912837420152484,0.00800000000000001,0.459781529294935,0.252023079435352
2002,164,0.0755,0.2236,0.0424,0.0729,0.2607,0.2535,0.2066,-0.0626702997275204,0.0395165039516504,0.495152123035774,0.272523185632269
2002,172,0.058,0.2502,0.0326,0.0631,0.2615,0.2231,0.1613,0.0572575533488274,0.216038882138518,0.623621025308241,0.354953091526926
2002,180,0.0455,0.3297,0.0248,0.0621,0.2988,0.2056,0.1163,0.231832617223987,0.47847533632287,0.757462686567164,0.501517611350321
2002,188,0.043,0.3989,0.024,0.0658,0.3379,0.2052,0.0985,0.320642277768581,0.603940490550864,0.805385833899072,0.602444309025662
2002,196,0.0436,0.4439,0.0248,0.0681,0.3589,0.208,0.0844,0.361865316766375,0.68048457315919,0.821128205128205,0.658604804211912
2002,204,0.0443,0.4403,0.026,0.0665,0.35,0.2003,0.0767,0.374648766781143,0.703288201160542,0.817168799009492,0.655151876116736
2002,212,0.0476,0.4304,0.0299,0.0731,0.3541,0.2075,0.075,0.349427810001568,0.703205381875742,0.800836820083682,0.641528406234289
2002,220,0.0496,0.427,0.0306,0.0754,0.358,0.2138,0.0758,0.33270911360799,0.69848846459825,0.791859001258917,0.631061467460371
2002,228,0.0563,0.4192,0.0317,0.0739,0.3501,0.1953,0.0769,0.364361269324654,0.689981858496271,0.763196635120925,0.597169656080303
2002,236,0.0634,0.4147,0.0338,0.079,0.3602,0.1996,0.0852,0.350154647566336,0.659131826365273,0.734783518092449,0.569700311364816
2002,244,0.0809,0.394,0.0396,0.0871,0.3625,0.2175,0.0996,0.2886345053148,0.596434359805511,0.659296694040851,0.494660010111224
2002,252,0.1035,0.3739,0.0466,0.0939,0.3677,0.2388,0.12,0.220499428757957,0.514071674428022,0.566401340594889,0.410842348365139
2002,260,0.1308,0.3591,0.0545,0.1015,0.3791,0.2584,0.1492,0.163076923076923,0.41294511115483,0.466013472137171,0.328934097916607
2002,268,0.139,0.3502,0.0564,0.1023,0.3771,0.2512,0.1563,0.164615896242102,0.382823297137216,0.431725265739984,0.299795593913241
2002,276,0.1372,0.3372,0.056,0.0992,0.3695,0.2589,0.1514,0.131353799698037,0.380270159639787,0.421585160202361,0.287290278096989
2002,284,0.1419,0.3342,0.0592,0.101,0.3637,0.267,0.1513,0.111776447105788,0.376725025746653,0.403906742281033,0.276039274230593
2002,292,0.1677,0.3529,0.0718,0.1187,0.3913,0.3102,0.1811,0.0643945106318805,0.321722846441947,0.355743373031118,0.254311765352082
2002,300,0.1943,0.3634,0.0848,0.1399,0.4194,0.3699,0.2221,-0.00886403927451248,0.24133219470538,0.303209610901919,0.22329917599831
2002,308,0.1393,0.2678,0.0659,0.109,0.3166,0.2972,0.1936,-0.0520353982300885,0.160814911140009,0.315647261115205,0.199614751297108
2002,316,0.1175,0.2133,0.0558,0.0991,0.2633,0.2594,0.1803,-0.0975248572033002,0.0838414634146341,0.289600967351874,0.159687958394453
2002,324,0.1134,0.1936,0.0575,0.0945,0.259,0.2412,0.2086,-0.109475620975161,-0.0372948781700646,0.261237785016287,0.138970715647202
2002,332,0.1118,0.1909,0.0575,0.0926,0.256,0.2364,0.2066,-0.106482564942663,-0.0394968553459119,0.261314833168153,0.138243210178615
2002,340,0.1058,0.1803,0.0633,0.0909,0.2355,0.2385,0.1695,-0.138968481375358,0.0308747855917667,0.260398462076197,0.13895624277241
2002,348,0.0797,0.1415,0.0399,0.0692,0.1837,0.1936,0.1449,-0.155475977320203,-0.0118715083798882,0.279385171790235,0.117005566284221
2002,356,0.0621,0.1246,0.0376,0.0559,0.1592,0.1649,0.1382,-0.139205526770294,-0.0517503805175039,0.33476164970541,0.128579657669519
2002,364,0.0698,0.1593,0.0323,0.0661,0.1781,0.1339,0.1202,0.0866302864938608,0.139892665474061,0.390659100829332,0.16749635063817
2003,4,0.0706,0.1579,0.0373,0.0667,0.1845,0.1417,0.1211,0.0540720961281709,0.131899641577061,0.382056892778993,0.167658920683695
2003,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,20,0.0476,NA,NA,0.0582,0.1969,0.1616,0.0952,NA,NA,NA,NA
2003,28,0.0479,0.2231,0.0262,0.0568,0.2288,0.1956,0.1264,0.0656794841175066,0.276680972818312,0.646494464944649,0.333333333333333
2003,36,0.0504,0.2215,0.0274,0.0576,0.2298,0.2073,0.1319,0.033115671641791,0.253537068477646,0.629275468922398,0.324446298543689
2003,44,0.054,0.2565,0.0313,0.066,0.2372,0.1848,0.1069,0.162474507138001,0.411667583929554,0.652173913043478,0.376184283856586
2003,52,0.0491,0.2594,0.0237,0.0561,0.2398,0.1812,0.1115,0.177485247389923,0.398759773523861,0.681685575364668,0.382016348773842
2003,60,0.0573,0.2046,0.0281,0.0574,0.2216,0.2026,0.1422,0.00491159135559922,0.179930795847751,0.562428407789232,0.27529622846036
2003,68,0.057,0.2026,0.0323,0.0641,0.2101,0.2037,0.1328,-0.00270735909426536,0.208109719737627,0.560862865947612,0.27949475947326
2003,76,0.0551,0.2182,0.0302,0.0616,0.2085,0.1827,0.1288,0.0885507607882265,0.257636887608069,0.596780095133553,0.308364213869772
2003,84,0.0577,0.185,0.0294,0.0556,0.2085,0.1891,0.1526,-0.0109596364608394,0.0959715639810426,0.524515863205604,0.242809185931182
2003,92,0.0488,0.2176,0.0235,0.0485,0.2056,0.1799,0.1461,0.0948427672955975,0.196590596645587,0.633633633633634,0.316306262414271
2003,100,0.0499,0.2231,0.0236,0.047,0.2072,0.1784,0.1348,0.111332503113325,0.246716960044705,0.634432234432235,0.321813452248235
2003,108,0.0528,0.2519,0.034,0.0513,0.2231,0.1932,0.1596,0.131880476297461,0.224301336573512,0.653429602888087,0.378891679987821
2003,116,0.0542,0.249,0.0294,0.0538,0.2262,0.2093,0.1598,0.0866244817804931,0.218199608610568,0.642480211081794,0.359754746251016
2003,124,0.0653,0.2298,0.0336,0.0623,0.232,0.2221,0.1875,0.0170391679575127,0.10136592379583,0.557438156557099,0.300270151869159
2003,132,0.0756,0.2072,0.0382,0.0674,0.2357,0.2372,0.2088,-0.0675067506750675,-0.00384615384615382,0.465346534653465,0.239394600887725
2003,140,0.0841,0.214,0.0417,0.0712,0.2456,0.2517,0.2211,-0.0809534034786343,-0.016318087795909,0.435759812143576,0.230999039726856
2003,148,0.0956,0.2412,0.0464,0.0796,0.2695,0.2556,0.2107,-0.0289855072463768,0.0674928081433946,0.432304038004751,0.24815925824925
2003,156,0.1037,0.268,0.0519,0.0881,0.2913,0.2651,0.1972,0.00543987994747705,0.15219260533104,0.442023136938391,0.273660015323628
2003,164,0.0939,0.2585,0.0501,0.0848,0.2939,0.2691,0.1988,-0.0200909780136467,0.130548873824623,0.467082860385925,0.284548629118694
2003,172,0.0849,0.2867,0.043,0.0817,0.3106,0.2624,0.1815,0.0442542342014205,0.224690303289193,0.543057050592034,0.34235884907709
2003,180,0.0804,0.3291,0.0398,0.0826,0.3279,0.2635,0.1501,0.110698616267297,0.373539232053422,0.607326007326007,0.410938532716457
2003,188,0.0802,0.3631,0.041,0.0871,0.3472,0.2628,0.1332,0.160249241092826,0.463227886359057,0.638168283329574,0.460209526288392
2003,196,0.0762,0.3989,0.0387,0.0856,0.3605,0.2374,0.1197,0.253811095395254,0.538372541457771,0.679225426226058,0.515215378229077
2003,204,0.0717,0.423,0.0379,0.0834,0.3688,0.2293,0.1085,0.296949256477081,0.591721542803387,0.710127349909036,0.559769272443354
2003,212,0.0867,0.4287,0.0397,0.0885,0.3926,0.2548,0.1193,0.254425749817118,0.564598540145985,0.663562281722934,0.517820912697211
2003,220,0.0769,0.4306,0.036,0.0827,0.3874,0.2557,0.111,0.254844820049541,0.590103397341211,0.696945812807882,0.545160295930949
2003,228,0.0739,0.4148,0.0354,0.0816,0.3701,0.2374,0.0987,0.272002453235204,0.615579357351509,0.6975649682832,0.535097632950336
2003,236,0.0884,0.4022,0.0389,0.0881,0.3756,0.23,0.1035,0.272382157545081,0.590666403005734,0.639624949041989,0.478105859767803
2003,244,0.0963,0.4004,0.0426,0.0931,0.3897,0.2418,0.1138,0.246963562753036,0.557370672889926,0.612240789208778,0.458340869355519
2003,252,0.1213,0.3647,0.0497,0.0979,0.3823,0.2619,0.1381,0.164060006383658,0.450676213206046,0.50082304526749,0.353830498618985
2003,260,0.136,0.3564,0.0578,0.104,0.3876,0.2768,0.1578,0.125710675931775,0.386231038506418,0.447603574329813,0.316866984875496
2003,268,0.1505,0.3539,0.0652,0.1106,0.4022,0.3021,0.1703,0.0789634146341463,0.35024799694773,0.40325138778747,0.287629390802647
2003,276,0.154,0.3438,0.0597,0.1064,0.397,0.3025,0.1741,0.0639022125947702,0.327669434253717,0.381277621534753,0.260707123430675
2003,284,0.1485,0.3318,0.0558,0.1023,0.3907,0.2962,0.1791,0.056687898089172,0.298884321785085,0.381636477201749,0.253976611428255
2003,292,0.1718,0.3536,0.0729,0.1251,0.4146,0.3232,0.2056,0.0449172576832151,0.264663805436338,0.346022078416445,0.24732674883683
2003,300,0.1871,0.3629,0.0803,0.1377,0.4217,0.322,0.2156,0.0597167469703606,0.254624027657736,0.319636363636364,0.233373158104341
2003,308,0.1613,0.2781,0.0732,0.1193,0.3057,0.2643,0.1731,0.0254424778761062,0.232712765957447,0.265817023213473,0.172078496081089
2003,316,0.1413,0.2426,0.0671,0.1091,0.2928,0.2905,0.195,-0.0898518101669481,0.108775137111517,0.263870799687419,0.159562738241502
2003,324,0.1197,0.2102,0.0595,0.0958,0.2804,0.2895,0.2078,-0.158695217130278,0.00574162679425834,0.274325553197939,0.15264986674763
2003,332,0.1022,0.1758,0.0492,0.0795,0.2375,0.2542,0.2009,-0.182325581395349,-0.0666312715688877,0.264748201438849,0.129577464788732
2003,340,0.0729,0.1404,0.0378,0.0624,0.1898,0.2149,0.1731,-0.209681958907965,-0.104306220095694,0.316455696202532,0.130379355636251
2003,348,0.0585,0.1112,0.0276,0.048,0.1627,0.1806,0.1413,-0.237834132967786,-0.119207920792079,0.310548025928108,0.104963352453792
2003,356,0.0531,0.1104,0.0269,0.0444,0.156,0.1683,0.1282,-0.207750269106566,-0.0746018440905281,0.35045871559633,0.116724383784885
2003,364,0.0524,0.1133,0.0269,0.0436,0.1586,0.1655,0.1234,-0.187230989956958,-0.0426700464723278,0.367531683765842,0.124189404135568
2004,4,0.0529,0.1077,0.0285,0.0432,0.1503,0.1446,0.1144,-0.146254458977408,-0.030166591625394,0.341220423412204,0.113096957939489
2004,12,0.0573,0.1179,0.0299,0.0493,0.138,0.1486,0.1094,-0.115196998123827,0.0373955125384954,0.345890410958904,0.122429189058144
2004,20,0.0536,0.1132,0.0279,0.0461,0.1492,0.1636,0.1197,-0.182080924855491,-0.0279089738085015,0.357314148681055,0.121578066990331
2004,28,0.0557,0.1104,0.03,0.0475,0.1681,0.1833,0.1514,-0.248212461695608,-0.156608097784568,0.329319686935581,0.112126926861266
2004,36,0.0588,0.1252,0.0315,0.0499,0.1696,0.1913,0.1534,-0.208846761453397,-0.101220387652548,0.360869565217391,0.133682303201127
2004,44,0.0558,0.1345,0.0272,0.0468,0.1693,0.1883,0.1506,-0.166666666666667,-0.0564714135391091,0.413557540725171,0.15549672014542
2004,52,0.0582,0.1482,0.0294,0.0519,0.1811,0.1744,0.12,-0.0812151270923745,0.105145413870246,0.436046511627907,0.176208003759104
2004,60,0.0609,0.1714,0.0313,0.0567,0.2098,0.2222,0.1618,-0.129065040650407,0.0288115246098439,0.475678002582867,0.212165431435045
2004,68,0.0619,0.1647,0.0331,0.058,0.2061,0.2283,0.169,-0.161832061068702,-0.012885825591849,0.453662842012357,0.199557401871336
2004,76,0.0642,0.1584,0.0339,0.0572,0.214,0.231,0.1838,-0.186440677966102,-0.0742255990648743,0.423180592991914,0.182650172567573
2004,84,0.0752,0.1762,0.0367,0.0616,0.2247,0.2484,0.1975,-0.17004239284032,-0.056997591651057,0.401750198886237,0.186739636874607
2004,92,0.0827,0.2144,0.0404,0.0696,0.2498,0.259,0.2081,-0.0942120828052387,0.0149112426035503,0.443285089195557,0.233908780903666
2004,100,0.0809,0.1988,0.0432,0.0704,0.25,0.268,0.206,-0.148243359040274,-0.0177865612648222,0.421523060421881,0.216696074106749
2004,108,0.0832,0.1915,0.0439,0.0702,0.2287,0.2759,0.2193,-0.180573384681215,-0.0676728334956183,0.394248270840917,0.198868853061075
2004,116,0.0866,0.2047,0.044,0.0732,0.2463,0.2787,0.2265,-0.153082333471245,-0.050556586270872,0.405423961551665,0.21175500251022
2004,124,0.0826,0.2161,0.0418,0.0712,0.242,0.2654,0.2259,-0.102388369678089,-0.0221719457013575,0.446936725811851,0.23869975683021
2004,132,0.0843,0.2293,0.0418,0.0738,0.2528,0.2632,0.2393,-0.0688324873096446,-0.0213401621852326,0.462372448979592,0.254994372537985
2004,140,0.0847,0.2639,0.0401,0.0772,0.2768,0.2629,0.2315,0.00189825360668185,0.0654016955995156,0.514056224899598,0.304482278179903
2004,148,0.0772,0.2725,0.0375,0.0747,0.276,0.264,0.2198,0.0158434296365331,0.107048547633557,0.558478696025165,0.33569390491251
2004,156,0.0747,0.2856,0.0411,0.0778,0.2991,0.2519,0.1953,0.0626976744186047,0.187772925764192,0.585345545378851,0.369857248079689
2004,164,0.0724,0.3393,0.0389,0.0809,0.3397,0.2421,0.1602,0.1671826625387,0.358558558558559,0.648287588049551,0.45025135800803
2004,172,0.0686,0.3532,0.0347,0.0784,0.3413,0.247,0.1384,0.176941019660113,0.436940602115541,0.674727358937885,0.472898873417301
2004,180,0.0624,0.34,0.0322,0.0733,0.3314,0.2327,0.1295,0.187358128164833,0.448349307774228,0.68986083499006,0.471179306130762
2004,188,0.0612,0.3547,0.0322,0.0724,0.3385,0.2253,0.1168,0.223103448275862,0.504559915164369,0.705698485212791,0.495643069440692
2004,196,0.0613,0.369,0.0327,0.0725,0.3434,0.2346,0.1121,0.222664015904573,0.533984618582415,0.71508250058099,0.515738661124334
2004,204,0.0605,0.3702,0.0316,0.0701,0.3522,0.2419,0.1137,0.209606273484725,0.530068195908245,0.719061992105874,0.517477609945195
2004,212,0.0583,0.3712,0.03,0.0677,0.3478,0.2281,0.1049,0.238778575004172,0.55933627389204,0.728521536670547,0.522894385026738
2004,220,0.0589,0.3728,0.0304,0.0686,0.3454,0.2217,0.0992,0.254163162321278,0.579661016949153,0.727125318508223,0.523795220931785
2004,228,0.0691,0.3696,0.0354,0.0748,0.355,0.2369,0.1066,0.218796372629843,0.552288954220916,0.684978345110554,0.494666491077896
2004,236,0.0719,0.364,0.0373,0.0769,0.347,0.2418,0.1068,0.201716738197425,0.546304163126593,0.670107822895159,0.481806485666216
2004,244,0.0817,0.3492,0.0411,0.0819,0.3546,0.2617,0.1313,0.143231298084793,0.453485952133195,0.620793687630541,0.436763217189694
2004,252,0.1032,0.335,0.0486,0.09,0.3643,0.2761,0.1583,0.0963835706103748,0.35819987837016,0.528982199908717,0.364534188840662
2004,260,0.1186,0.335,0.052,0.0953,0.3753,0.2895,0.1663,0.0728582866293034,0.336525034909236,0.477072310405644,0.326572497887239
2004,268,0.1234,0.3437,0.0551,0.0975,0.379,0.2967,0.1641,0.0733916302311055,0.3536825521859,0.471633483194177,0.329622647155639
2004,276,0.1197,0.3433,0.0554,0.0962,0.3632,0.2869,0.1578,0.0894953982862583,0.370185591698264,0.482937365010799,0.339611178614824
2004,284,0.1221,0.3234,0.0558,0.1025,0.3443,0.2813,0.1649,0.0696212998180917,0.324595535531436,0.451851851851852,0.307328244274809
2004,292,0.1158,0.2901,0.0569,0.1012,0.3184,0.2659,0.1604,0.0435251798561151,0.287902330743618,0.429416112342942,0.279658569457369
2004,300,0.1016,0.2267,0.0517,0.0876,0.2571,0.261,0.176,-0.0703301209760098,0.12590017382667,0.381053914102955,0.215905560733147
2004,308,0.0945,0.2031,0.0466,0.0811,0.2432,0.2652,0.1812,-0.13260730301089,0.0569867291178767,0.36491935483871,0.191116429677601
2004,316,0.0668,0.1666,0.0343,0.0604,0.2051,0.2204,0.1711,-0.139018087855297,-0.0133254367782055,0.427592116538132,0.190436209594321
2004,324,0.0676,0.1647,0.0361,0.0611,0.2122,0.2315,0.1925,-0.168601716304897,-0.0778275475923852,0.417993973310375,0.186795429187026
2004,332,0.0753,0.1613,0.0411,0.0656,0.2059,0.2346,0.2,-0.185147764587017,-0.107113202324938,0.363482671174979,0.164769896923018
2004,340,0.0749,0.1578,0.0391,0.0636,0.1974,0.2207,0.1864,-0.166182298546896,-0.0830912260313771,0.356252685861624,0.157730507249134
2004,348,0.0599,0.1466,0.0313,0.0527,0.1856,0.152,0.1598,-0.0180843938379102,-0.0430809399477806,0.419854721549637,0.170501474926254
2004,356,0.0551,0.1367,0.0277,0.0494,0.1738,0.1564,0.1266,-0.0672125554418287,0.0383592859855678,0.425443169968717,0.161962605692509
2004,364,0.0488,0.1474,0.0246,0.0459,0.1692,0.1654,0.0971,-0.0575447570332481,0.205725971370143,0.502548419979613,0.196304849884527
2005,4,0.053,0.1591,0.027,0.0507,0.2038,0.1397,0.1234,0.0649263721552878,0.126371681415929,0.5002357378595,0.208104503373607
2005,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,20,0.0488,0.1968,0.0238,0.0526,0.207,0.1686,0.1095,0.077175697865353,0.285014691478942,0.602605863192182,0.282205781404927
2005,28,0.0517,0.1859,0.0277,0.0557,0.2159,0.2027,0.1331,-0.0432321152856408,0.16551724137931,0.564814814814815,0.260410602708891
2005,36,0.0555,0.179,0.0289,0.0562,0.2367,0.2136,0.1429,-0.0881304126337239,0.112146629388009,0.526652452025586,0.238370970855047
2005,44,0.0472,0.2458,0.0285,0.0579,0.2281,0.1688,0.0907,0.185721177038109,0.460921248142645,0.677815699658703,0.377494772856871
2005,52,0.0537,0.2459,0.0283,0.0648,0.2287,0.1667,0.0903,0.191953465826466,0.462819750148721,0.641522029372497,0.354390234907991
2005,60,0.0516,0.3142,0.0272,0.0698,0.2874,0.1769,0.0929,0.279576461005905,0.543601080815524,0.717878622197923,0.462389068882941
2005,68,0.0504,0.3253,0.0266,0.0703,0.2987,0.184,0.0949,0.277439623011977,0.548310328415041,0.731700825126431,0.481200112029128
