"YR","DOY","bnd1.ref","bnd2.ref","bnd3.ref","bnd4.ref","bnd5.ref","bnd6.ref","bnd7.ref","LSWI1","LSWI2","NDVI","EVI"
2001,4,0.0618,0.1164,0.0302,0.0488,0.176,0.1971,0.143,-0.257416267942584,-0.10254433307633,0.306397306397306,0.108273181565797
2001,12,0.0609,0.1151,0.031,0.048,0.1746,0.1958,0.1414,-0.259568993245416,-0.102534113060429,0.307954545454545,0.108573717948718
2001,20,0.0712,0.1233,0.0391,0.0583,0.1792,0.2311,0.1553,-0.304176072234763,-0.114860014357502,0.267866323907455,0.103599125074568
2001,28,0.0815,0.1383,0.0444,0.0647,0.2242,0.2549,0.1976,-0.296541200406918,-0.176540637094373,0.258416742493176,0.109711813335394
2001,36,0.0774,0.1358,0.0406,0.0614,0.2022,0.2372,0.1863,-0.271849865951743,-0.156783607575287,0.273921200750469,0.112680404414602
2001,44,0.0615,0.1194,0.0337,0.0518,0.1759,0.1871,0.1282,-0.220880913539967,-0.0355411954765751,0.320066334991708,0.117144822563023
2001,52,0.0576,0.1161,0.0312,0.0486,0.1717,0.1794,0.1243,-0.214213197969543,-0.0341098169717138,0.336787564766839,0.119125193451169
2001,60,0.0655,0.13,0.0371,0.0561,0.1894,0.2092,0.1588,-0.233490566037736,-0.0997229916897507,0.329923273657289,0.129544085157662
2001,68,0.0692,0.1403,0.0397,0.06,0.1995,0.2194,0.1641,-0.219905476786211,-0.0781865965834428,0.339379474940334,0.141323792486583
2001,76,0.066,0.1555,0.0347,0.0583,0.2098,0.2179,0.1653,-0.167113015532941,-0.0305486284289277,0.404063205417607,0.173281703775411
2001,84,0.0678,0.1801,0.0355,0.0612,0.2168,0.219,0.1689,-0.0974693059383613,0.0320916905444127,0.45300524405002,0.2125847120736
2001,92,0.0738,0.1857,0.0388,0.0648,0.2227,0.2191,0.1752,-0.0825098814229249,0.029093931837074,0.43121387283237,0.209158878504673
2001,100,0.065,0.1489,0.0339,0.0553,0.2079,0.206,0.1659,-0.160890391659622,-0.054002541296061,0.392239364188873,0.163274043513798
2001,108,0.0672,0.1468,0.0345,0.0547,0.208,0.2278,0.2001,-0.216230646022424,-0.15364658402998,0.37196261682243,0.154114230396902
2001,116,0.0863,0.1587,0.0448,0.0685,0.2302,0.2652,0.2401,-0.251238499646143,-0.204112337011033,0.295510204081633,0.135024244684819
2001,124,0.0916,0.165,0.048,0.0729,0.2427,0.2802,0.2665,-0.258760107816712,-0.235225955967555,0.286048324240062,0.135464343717703
2001,132,0.0961,0.1813,0.052,0.079,0.2571,0.2861,0.2675,-0.224219084296106,-0.192067736185383,0.307137707281903,0.155713136925214
2001,140,0.0932,0.2083,0.0533,0.0839,0.2615,0.2639,0.2228,-0.117746717492588,-0.0336348874971004,0.381757877280265,0.210382014256991
2001,148,0.0844,0.2264,0.049,0.081,0.2713,0.2568,0.2011,-0.0629139072847682,0.0591812865497076,0.456885456885457,0.26001611367465
2001,156,0.0788,0.2626,0.0438,0.0789,0.2991,0.2708,0.1989,-0.0153730783652044,0.138028169014084,0.538371411833626,0.326604591655413
2001,164,0.0715,0.2836,0.0398,0.0757,0.3,0.2503,0.1663,0.062371230567522,0.260724605467882,0.59729653618699,0.37497348136624
2001,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,180,0.0472,0.4153,0.0296,0.0658,0.3344,0.196,0.0796,0.358743661050221,0.678318852293393,0.795891891891892,0.623264476803251
2001,188,0.0472,0.4152,0.0296,0.0657,0.3343,0.196,0.0796,0.358638743455497,0.678253839935327,0.795847750865052,0.62313736114874
2001,196,0.0433,0.4373,0.0258,0.062,0.3596,0.2068,0.0815,0.35786368576308,0.685813415574402,0.819808572617561,0.655094440010641
2001,204,0.0435,0.4362,0.0255,0.0627,0.3593,0.2032,0.0786,0.364404128870816,0.694638694638695,0.818636647904941,0.651914074172449
