"YR","DOY","NDVI","EVI","bnd3.ref","bnd7.ref","bnd2.ref","bnd1.ref","QC","LSWI2"
2015,207,5158,0.3049,0.0431,0.1441,0.2542,0.0812,0,0.276424805423048
2015,221,5285,0.2743,0.0374,0.1322,0.2085,0.0643,0,0.223950689756384
2015,225,5337,0.3211,0.0397,0.1461,0.2707,0.0823,0,0.2989443378119
2015,248,5557,0.3163,0.0346,0.1364,0.2525,0.0721,0,0.29853432759064
2015,271,6495,0.4072,0.0366,0.1024,0.2834,0.0602,0,0.469155002592017
2015,280,6234,0.3768,0.0365,0.0977,0.2686,0.0623,0,0.466557466557467
2015,303,6466,0.3534,0.0269,0.0974,0.2442,0.0524,0,0.429742388758782
2015,305,5625,0.3256,0.0373,0.1212,0.2529,0.0708,0,0.352044907778669
2015,335,4543,0.208,0.0319,0.138,0.1786,0.067,0,0.128237523689198
2015,349,4385,0.1776,0.0209,0.1339,0.1609,0.0628,0,0.0915875169606513
2015,360,4009,0.146,0.0203,0.1265,0.1361,0.0582,0,0.0365575019040365
2016,15,4627,NA,NA,NA,NA,NA,NA,NA
2016,32,6419,0.2856,0.0174,0.1119,0.1917,0.0418,0,0.262845849802372
2016,36,5778,0.2651,0.0279,0.1245,0.1839,0.0492,0,0.192607003891051
