"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2001,4,14.21,-0.20999999999998,0,0
2001,12,11.2500000000001,NA,0,65
2001,20,14.5700000000001,-0.609999999999957,0,0
2001,28,12.11,0.890000000000043,0,0
2001,36,15.23,2.97000000000003,0,0
2001,44,17.05,1.83000000000004,0,0
2001,52,NA,4.11000000000001,65,0
2001,60,16.45,4.93000000000001,0,0
2001,68,20.45,6.65000000000003,0,0
2001,76,21.83,9.59000000000003,0,0
2001,84,23.71,10.59,0,0
2001,92,24.7500000000001,NA,0,65
2001,100,22.31,5.71000000000004,0,0
2001,108,NA,7.27000000000004,65,0
2001,116,33.1300000000001,11.49,0,0
2001,124,36.33,13.21,0,0
2001,132,40.23,NA,0,65
2001,140,39.61,17.67,0,0
2001,148,38.01,16.01,0,0
2001,156,36.65,15.93,0,0
2001,164,39.29,NA,0,65
2001,180,NA,NA,2,2
2001,188,28.93,16.95,0,0
2001,196,27.85,14.39,0,0
2001,204,28.65,15.1900000000001,0,0
2001,212,28.37,15.93,0,0
2001,220,27.99,16.93,0,0
2001,228,29.15,15.29,0,0
2001,236,30.03,18.7500000000001,0,0
2001,244,30.23,16.1300000000001,0,0
2001,252,27.55,15.67,0,0
2001,260,28.11,15.41,0,0
2001,268,26.53,NA,0,65
2001,276,27.67,15.43,0,0
2001,284,24.83,11.05,0,0
2001,292,23.21,11.7500000000001,0,0
2001,300,NA,8.69000000000005,65,0
2001,308,20.77,6.83000000000004,0,0
2001,316,17.85,NA,0,65
2001,324,16.81,NA,0,65
2001,332,12.5700000000001,2.33000000000004,0,0
2001,340,12.1300000000001,4.07000000000005,0,0
2001,348,12.93,3.69000000000005,0,0
2001,356,NA,NA,2,65
2001,364,NA,NA,2,2
2002,4,NA,NA,65,65
2002,12,12.6900000000001,2.69000000000005,0,0
2002,20,11.81,NA,0,65
2002,28,11.5700000000001,-1.30999999999995,0,0
2002,36,14.39,1.21000000000004,0,0
2002,44,17.97,4.89000000000004,0,0
2002,52,16.81,7.69000000000005,0,0
2002,60,17.71,5.55000000000001,0,0
2002,68,NA,2.13000000000005,65,0
2002,76,15.59,NA,0,65
2002,84,26.45,11.03,0,0
2002,92,25.85,11.67,0,0
2002,100,28.29,11.55,0,0
2002,108,28.73,8.09000000000003,0,0
2002,116,NA,9.55000000000001,65,0
2002,124,30.5700000000001,10.79,0,0
2002,132,32.95,11.87,0,0
2002,140,31.1300000000001,11.15,0,0
2002,148,36.21,14.93,0,0
2002,156,37.93,16.95,0,0
2002,164,35.35,15.15,0,0
2002,172,36.1300000000001,15.77,0,0
2002,180,34.77,18.11,0,0
2002,188,36.17,19.27,0,0
2002,196,30.95,16.6300000000001,0,0
2002,204,29.49,16.77,0,0
2002,212,26.31,15.79,0,0
2002,220,30.61,17.37,0,0
2002,228,27.5700000000001,16.6900000000001,0,0
2002,236,27.85,15.77,0,0
2002,244,29.5700000000001,16.59,0,0
2002,252,28.45,15.37,0,0
2002,260,28.09,16.09,0,0
2002,268,29.71,17.0700000000001,0,0
2002,276,26.77,12.01,0,0
2002,284,26.0700000000001,12.43,0,0
2002,292,22.93,10.95,0,0
2002,300,22.67,7.11000000000001,0,0
2002,308,NA,4.05000000000001,65,0
2002,316,NA,NA,65,65
2002,324,NA,6.05000000000001,65,0
2002,332,16.47,1.61000000000001,0,0
2002,340,16.67,2.29000000000002,0,0
2002,348,NA,NA,65,65
2002,356,11.03,3.11000000000001,0,0
2002,364,13.01,NA,0,65
2003,4,NA,4.13000000000005,65,0
2003,12,13.97,3.45000000000005,0,0
2003,20,NA,4.71000000000004,2,0
2003,28,15.11,10.21,0,0
2003,36,14.37,1.69000000000005,0,0
2003,44,12.89,1.13000000000005,0,0
2003,52,16.87,6.17000000000002,0,0
2003,60,17.33,6.05000000000001,0,0
2003,68,21.05,8.35000000000002,0,0
2003,76,18.15,8.07000000000005,0,0
2003,84,21.09,9.41000000000003,0,0
2003,92,24.17,NA,0,65
2003,100,25.03,9.39000000000004,0,0
2003,108,24.17,8.09000000000003,0,0
2003,116,NA,7.03000000000003,65,0
2003,124,NA,9.27000000000004,65,0
2003,132,31.1300000000001,9.57000000000005,0,0
2003,140,34.23,13.93,0,0
2003,148,38.67,14.73,0,0
