,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi2,wp_ndvi,wp_LST.day,wp_LST.night,LW_IN.wp,LW_IN.si,LW_IN
197,2.28,0.288108795757,10.6041666667,26,0.1,9.65833333333,12.1968,4.31666666667,2013,5.18659245776,306.98931534,12.3387628449,14.785038444,-2.44627559915,2.02622372387,1.20392507324,0.0575066433643,0.235988399813,0.0295311480478,0.110801991695,0.323636951616,0.34880330046,3918.9639844,13.1059154327,2.9679314905,26.134994911,22.9980995414,26.134994911
198,2.18,0.351842159,7.6375,27,0.0,9.19583333333,12.7584,3.16666666667,2013,4.30023814749,307.879669046,12.0060503364,13.402742771,-1.39669243454,2.15891788986,1.21336523369,0.061,0.1391,0.0238,0.1138,0.1471,0.100039541321,3903.0,13.3486769177,3.02990298614,23.8892573185,19.5686720972,23.8892573185
199,2.05,0.341660767975,8.21666666667,28,0.0,8.8,12.4056,2.78333333333,2013,4.26629086753,325.598667082,11.9603693464,13.8290735179,-1.86870417153,2.30764485443,0.900148946486,0.0575000225706,0.235899950695,0.0295270391214,0.110780202538,0.323512606527,0.348745159828,3894.47368587,14.11,4.39,24.4040749599,20.2874171146,24.4040749599
200,1.84,0.330723333081,8.99166666667,29,0.0,8.85416666667,10.188,2.77083333333,2013,3.44716886899,367.958367912,12.1855731625,14.6151546561,-2.42958149365,1.91325417328,0.633621790497,0.0574967111423,0.235855697965,0.0295249845129,0.110769305353,0.323450392496,0.348716053311,3892.95270746,13.8130894685,3.15628074421,25.2297564419,21.4987233601,25.2297564419
201,1.78,0.264873459804,8.15,30,0.0,8.85,13.0716,1.375,2013,6.01496668483,297.628485427,11.5435467056,14.819082668,-3.27553596246,3.77162112261,0.432451358962,0.0574933990264,0.235811426455,0.0295229298077,0.11075840643,0.323388150807,0.348686922661,3898.58117629,14.0347405342,3.22068700664,25.4454737844,22.2071089028,25.4454737844
202,1.73,0.247410349161,8.4,31,0.0,8.89583333333,12.7548,1.32083333333,2013,6.55171607391,299.959390846,11.7511515922,14.8830479131,-3.13189632092,4.03856247514,0.486507013018,0.0574900862228,0.235767136165,0.0295208750056,0.110747505769,0.323325881459,0.348657767878,3910.42658528,14.2493547935,3.285904858,26.0980309715,24.3319468788,26.0980309715
203,1.85,0.262459368752,9.2,32,0.0,8.97916666667,13.0104,1.4875,2013,6.65125767538,278.955107538,10.859024765,14.3435044756,-3.48447971067,3.97081328374,0.308464263277,0.0574867727316,0.235722827095,0.0295188201067,0.110736603371,0.323263584454,0.348628588961,3922.89389197,14.4569322464,3.3519342983,26.4105978301,24.8960601014,26.4105978301
204,0.99,0.234163504322,9.22916666667,33,0.0,9.09583333333,7.3728,1.69166666667,2013,2.74703238708,252.210812294,9.94948377627,13.7900260851,-3.84054230884,1.69092902406,-0.225642140127,0.0574834585527,0.235678499245,0.029516765111,0.110725699234,0.323201259791,0.348599385911,3935.05058927,14.6574728928,3.41877532753,27.3158538494,25.7158126371,27.3158538494
205,2.01,0.291773351205,10.3375,34,0.0,9.38333333333,13.3668,3.05416666667,2013,5.18763603844,291.780562762,9.12973698243,13.4477097638,-4.3179727814,3.14117195957,0.38447442665,0.069,0.159,0.0284,0.1375,0.1654,0.0725126475548,3947.0,14.8509767328,3.48642794568,25.3411161288,20.9599992634,25.3411161288
206,1.56,0.179942873272,8.9125,35,0.1,9.55833333333,11.8512,1.59583333333,2013,5.61147071898,254.162728872,9.44338206444,13.5577041188,-4.11432205437,3.10417523787,0.112737716584,0.0574768281321,0.235589787204,0.0295126548291,0.110703885747,0.323076527491,0.34854090741,3958.43215571,15.0374437663,3.55489215277,26.7920259581,24.5452302451,26.7920259581
207,1.78,0.248154576464,9.69583333333,36,0.0,9.74583333333,11.2068,4.44583333333,2013,3.7336964913,307.886878908,9.74908697797,13.2391669015,-3.49007992355,0.965857642694,0.969224345642,0.0574735118903,0.235545403013,0.0295105995429,0.110692976397,0.323014119854,0.348511631959,3969.65702485,14.69,4.89,25.1182177425,21.1211132293,25.1182177425
208,1.97,0.310814050811,9.02916666667,37,0.0,9.78333333333,13.6728,2.37083333333,2013,5.24942477645,273.720917367,8.0310644055,13.4416594233,-5.41059501782,2.95781290578,0.52446558893,0.0574701949609,0.235501000042,0.0295085441599,0.110682065309,0.322951684559,0.348482332376,3980.5712846,15.389267414,3.69425533375,24.6612526571,20.2382292445,24.6612526571
209,1.59,0.238855332785,7.35,38,1.0,9.56666666667,10.1592,2.57916666667,2013,4.56557869824,290.968654123,10.3617262347,13.2800186537,-2.91829241908,2.22370345385,0.919188160541,0.0574668773438,0.235456578291,0.0295064886801,0.110671152483,0.322889221606,0.348453008658,3991.17493497,15.5546240283,3.76515430764,26.0661042551,24.038381676,26.0661042551
210,2.54,0.397503793828,7.73333333333,39,0.0,9.24166666667,13.3416,3.79583333333,2013,4.60953552692,317.714839475,10.5694475561,13.129106002,-2.55965844594,1.84898275205,1.52970617747,0.0574635590391,0.23541213776,0.0295044331035,0.110660237919,0.322826730995,0.348423660807,4001.46797595,15.712943836,3.83686487045,24.6109031819,22.399595203,24.6109031819
211,2.65,0.518327687567,8.02083333333,40,0.0,8.9875,15.3864,3.09583333333,2013,5.85311960272,313.44752025,9.97378985019,13.7105406913,-3.73675084115,3.31020187825,1.26485461544,0.0574602400467,0.235367678449,0.02950237743,0.110649321618,0.322764212726,0.348394288823,4011.45040755,15.8642268374,3.9093870222,23.21965204,18.9183482441,23.21965204
212,2.29,0.35123125799,6.74166666667,41,0.0,8.44583333333,15.1164,2.29583333333,2013,7.21282810719,307.069656546,10.3828717178,14.2091865856,-3.82631486784,4.07990431523,1.17296988363,0.0574569203667,0.235323200358,0.0295003216598,0.110638403578,0.322701666799,0.348364892705,4021.12222976,16.0084730323,3.98272076288,24.57682608,22.0218506798,24.57682608
213,2.18,0.442074495887,7.78333333333,42,0.0,8.5,15.5448,1.8125,2013,6.68167379697,284.591765563,9.05499191886,13.9728389097,-4.91784699086,4.51016718163,0.8760628963,0.057453599999,0.235278703486,0.0294982657927,0.110627483801,0.322639093214,0.348335472454,4030.48344258,16.1456824208,4.05686609249,23.8086157344,19.4811796869,23.8086157344
214,2.05,0.347037788955,7.225,43,0.0,8.48333333333,15.0588,1.49166666667,2013,7.38314568962,266.950283705,8.28442191387,13.5989085239,-5.31448661008,4.67950802248,0.842724410881,0.0574502789437,0.235234187834,0.0294962098288,0.110616562285,0.322576491971,0.34830602807,4039.53404602,16.2758550028,4.13182301103,24.8245276455,22.0816960523,24.8245276455
215,2.2,0.346290385441,8.70416666667,44,0.0,8.60416666667,15.2244,1.37916666667,2013,7.65919329729,252.586692667,8.15665185153,14.1010463008,-5.94439444927,4.9511805386,0.497517662241,0.0574469572008,0.235189653403,0.0294941537681,0.110605639032,0.32251386307,0.348276559552,4048.27404007,17.19,2.95,25.6542301292,22.2283549667,25.6542301292
216,2.41,0.421786375159,10.1416666667,45,0.0,8.85416666667,15.6312,1.65416666667,2013,8.2106735444,253.649865605,8.35944578327,14.2415029678,-5.88205718448,4.99761457255,0.494317631175,0.0574436347702,0.235145100191,0.0294920976106,0.110594714041,0.322451206511,0.3482470669,4056.83520054,16.5150897475,4.28417161492,26.3410994693,23.7614996357,26.3410994693
217,2.31,0.387528385322,10.5833333333,46,0.0,9.2375,15.498,1.49583333333,2013,7.75814155339,252.295180265,9.02751641346,14.6149551125,-5.58743869904,5.05750029379,0.306733534548,0.057440311652,0.235100528199,0.0294900413562,0.110583787312,0.322388522294,0.348217550115,4066.00818224,16.6241519102,4.36156330025,26.057950843,23.2748260431,26.057950843
218,1.9,0.351702652165,10.3083333333,47,0.0,9.51666666667,12.5712,1.32083333333,2013,6.35084100011,248.092085459,9.11579090214,14.6468035624,-5.53101266023,3.90944388841,0.197873800913,0.0574369878461,0.235055937426,0.0294879850051,0.110572858845,0.32232581042,0.348188009197,4075.92476097,16.7261772665,4.43976657452,26.9209184916,25.3909181745,26.9209184916
219,2.93,0.480945019986,10.9958333333,48,0.0,9.57916666667,16.2396,2.74583333333,2013,7.17321354851,280.607141231,9.52959671221,14.8251276148,-5.29553090261,4.52040340118,0.582953430008,0.0574336633526,0.235011327874,0.0294859285571,0.110561928641,0.322263070887,0.348158444145,4086.58493673,16.8211658164,4.51878143772,25.288620653,21.1852979296,25.288620653
220,2.85,0.304233282552,8.325,49,0.0,9.35,15.03,4.3625,2013,8.20228308698,333.317876903,11.1732056427,15.2470449117,-4.07383926895,3.82479293737,1.76549556432,0.0574303381715,0.234966699542,0.0294838720123,0.110550996698,0.322200303696,0.34812885496,4097.98870953,16.9091175598,4.59860788986,26.2661995877,23.0288537136,26.2661995877
221,0.79,0.212548656304,6.59166666667,50,5.5,9.29166666667,5.6916,3.66666666667,2013,1.04485345655,345.730456074,10.6362351801,13.1207920938,-2.48455691378,-0.402193149095,1.48112314055,0.0574270123027,0.234922052429,0.0294818153707,0.110540063018,0.322137508848,0.348099241642,4110.13607936,16.9900324967,4.67924593092,26.4210048825,24.8868292912,26.4210048825
222,2.97,0.40660597742,8.07916666667,51,0.0,8.8,16.8876,3.2,2013,7.34244117111,345.729998571,10.6664493041,15.2380247273,-4.57157542317,3.90248234667,1.47050946921,0.0574236857463,0.234877386536,0.0294797586323,0.110529127599,0.322074686341,0.34806960419,4123.02704622,17.0639106272,4.76069556092,23.8139918116,19.4256520012,23.8139918116
223,2.86,0.401895723437,8.275,52,0.0,8.9375,17.2368,2.95833333333,2013,8.19210118762,349.446100604,11.643141755,15.4603499658,-3.81720821078,4.40233932756,1.34119225899,0.0574203585022,0.234832701863,0.029477701797,0.110518190443,0.322011836176,0.348039942604,4136.66161012,15.85,4.84295677984,24.3586036701,20.2745792344,24.3586036701
224,2.93,0.479449167936,10.0291666667,53,0.0,8.875,16.9236,2.64583333333,2013,8.73769917393,372.803423812,12.470426997,17.3237983818,-4.85337138482,4.85310745902,1.2524222209,0.0574170305705,0.23478799841,0.029475644865,0.110507251549,0.321948958354,0.348010256885,4151.03977104,17.2120150739,4.9260295877,25.8049651909,22.2112321357,25.8049651909
225,4.1,0.633337230033,10.9,54,0.0,9.46666666667,17.316,5.52916666667,2013,7.23055914978,486.983235242,13.8294447016,19.1151442991,-5.2856995975,3.09194823626,2.03718540189,0.0574137019511,0.234743276177,0.0294735878361,0.110496310917,0.321886052873,0.347980547033,4166.161529,17.3291585999,5.00991398449,24.6327849865,19.9623758586,24.6327849865
226,3.94,0.696012964597,10.0375,55,0.0,9.2625,17.7624,4.15416666667,2013,7.64226083524,411.618155228,12.2625367473,17.3664593873,-5.10392263999,3.98109308337,1.92082917254,0.0594,0.1448,0.0368,0.1597,0.1742,-0.0489326765189,4182.0,17.4821825293,5.09460997021,24.093957533,19.2335852788,24.093957533
227,2.92,0.390530994871,8.425,56,0.0,8.9375,17.9928,2.175,2013,8.75955854884,346.346940559,11.5296798942,16.4289734157,-4.8992935215,5.28619244383,1.16528446671,0.0574070426494,0.23465377537,0.0294694734879,0.11047442444,0.321760158938,0.347921054928,4198.63583602,17.6710868621,5.18011754487,24.4228643517,20.8043418191,24.4228643517
228,4.44,0.758527418199,11.25,57,0.0,9.03333333333,18.6516,4.27916666667,2013,8.43556006385,411.065818471,12.5066704112,18.0079009104,-5.50123049919,4.80844218332,1.59588306033,0.0574037119672,0.234608996796,0.0294674161686,0.110463478594,0.321697170484,0.347891272675,4215.98838508,17.8958715983,5.26643670845,24.3809664751,19.6724283456,24.3809664751
229,2.72,0.539079593809,9.92083333333,58,0.0,9.03333333333,17.1288,1.30833333333,2013,8.57185503372,296.566095641,9.36811944478,16.2689389589,-6.90081951417,5.42011450091,1.11483801545,0.0574003805972,0.234564199443,0.0294653587524,0.110452531011,0.321634154371,0.347861466289,4234.08453117,18.156536738,5.35356746097,25.4926541463,22.3538937998,25.4926541463
230,3.09,0.436913382316,13.1416666667,59,0.0,9.6375,17.64,2.15416666667,2013,9.62552995729,268.896778287,9.42831831293,16.6761982296,-7.24787991665,5.24373932714,0.599701405949,0.0573970485396,0.234519383309,0.0294633012395,0.110441581689,0.321571110601,0.34783163577,4252.9242743,18.453082281,5.44150980242,27.4513313649,23.9817713249,27.4513313649
231,3.03,0.48442907795,13.1916666667,60,0.0,10.3125,18.5148,1.7,2013,10.1059048391,272.57212786,9.8162155896,16.6141822403,-6.79796665074,6.09617623374,0.637580661544,0.0573937157944,0.234474548395,0.0294612436297,0.11043063063,0.321508039172,0.347801781117,4272.50761446,19.91,5.39,27.394664973,24.5800531091,27.394664973
232,2.12,0.407619314032,13.5875,61,0.0,10.6208333333,12.3912,1.6375,2013,6.9215696753,240.916052392,9.69694291346,16.1485069314,-6.45156401794,3.67509529426,0.301993797336,0.0573903823616,0.2344296947,0.0294591859231,0.110419677833,0.321444940086,0.347771902331,4292.83455165,19.1538145774,5.61999636178,29.3540580329,29.0494307361,29.3540580329
233,3.4,0.481691760223,14.0125,62,0.0,11.4458333333,16.7328,3.9,2013,10.0703780512,273.347967997,10.0127677242,16.6386029257,-6.62583520149,4.80938073957,0.930287689272,0.057387048241,0.234384822226,0.0294571281197,0.110408723298,0.321381813342,0.347741999411,4313.674517,19.5580013307,5.71087479902,29.1003924879,25.8706885801,29.1003924879
234,2.88,0.26521750073,10.5916666667,63,0.0,11.5208333333,18.396,3.40833333333,2013,9.53709374093,289.2735331,9.12717616929,15.3596443085,-6.23246813924,5.59095117852,0.856199918278,0.0573837134329,0.234339930972,0.0294550702194,0.110397767025,0.321318658939,0.347712072358,4333.6440973,19.9980684874,5.80289904453,25.9961743014,22.5461662456,25.9961743014
235,3.31,0.427465722168,10.8166666667,64,0.0,11.325,18.4968,3.8625,2013,9.55647501905,342.760493077,10.7634764103,16.1102467995,-5.34677038919,4.77311062805,1.59687560687,0.0573803779371,0.234295020937,0.0294530122224,0.110386809015,0.321255476879,0.347682121171,4352.51272367,20.4740160475,5.8960690983,26.2335860276,22.5538632438,26.2335860276
236,2.44,0.427695011311,10.7083333333,65,0.4,11.3708333333,12.2076,3.7125,2013,5.35511653087,331.78275447,11.9517728775,16.4094401316,-4.4576672541,1.89914199961,1.35101731903,0.0573770417537,0.234250092122,0.0294509541285,0.110375849266,0.321192267161,0.347652145851,4370.28039611,20.985844011,5.99038496033,27.4615916716,24.8510397746,27.4615916716
237,2.55,0.331951587346,9.0125,66,0.0,10.8833333333,16.1424,1.90833333333,2013,10.5338158425,264.721844205,8.39372114247,14.7720724481,-6.3783513056,5.48587937854,1.60540801965,0.0573737048826,0.234205144527,0.0294488959378,0.11036488778,0.321129029785,0.347622146397,4386.94711463,21.533552378,6.08584663063,27.2291368076,26.339414123,27.2291368076
238,3.42,0.456361627965,10.65,67,0.0,10.9583333333,18.1692,4.35416666667,2013,9.14768561302,385.266996813,12.1706814454,16.3100654769,-4.13938403147,4.97684881555,1.89902364711,0.0573703673239,0.234160178152,0.0294468376503,0.110353924555,0.32106576475,0.34759212281,4402.51287922,22.1171411484,6.1824541092,25.8824760042,22.2879767,25.8824760042
239,4.33,0.62318222469,11.7041666667,68,0.0,10.925,20.5704,3.68333333333,2013,10.0401031533,335.132589119,11.0696385054,16.9551207035,-5.88548219809,5.60882134101,1.53148171257,0.0805,0.2079,0.0362,0.1616,0.2243,0.125304465494,4417.0,22.03,6.11,25.1468473159,20.6722354227,25.1468473159
240,2.97,0.476733320892,10.2833333333,69,0.0,10.6666666667,19.638,1.56666666667,2013,10.4909595794,340.526150163,10.063658146,17.0599595675,-6.99630142146,5.84743665978,1.46525864685,0.0573636901435,0.234070189062,0.0294427207849,0.110331992893,0.320939151708,0.347532003236,4430.34154662,23.3078822816,6.37910649112,25.2308581662,21.1312426048,25.2308581662
241,3.21,0.519341012578,11.9833333333,70,0.0,10.725,19.9116,1.34166666667,2013,10.8600712983,352.663353385,10.9427918013,18.1554128615,-7.21262106013,6.48976545581,1.25033435051,0.0573603505219,0.234025166346,0.0294406622069,0.110321024455,0.3208758037,0.347501907249,4442.60444943,23.746879409,6.47915139448,26.7751062845,24.1573588876,26.7751062845
242,3.41,0.54221643683,13.7833333333,71,0.0,11.0916666667,20.502,1.3625,2013,11.7043447067,296.748092582,10.474843948,18.1217068104,-7.64686286248,6.89165421954,1.04185095188,0.0573570102126,0.23398012485,0.0294386035322,0.11031005428,0.320812428034,0.347471787128,4453.76639832,24.0536017043,6.5803421061,27.8822708766,25.0508621495,27.8822708766
243,3.55,0.538682051288,15.1,72,0.0,11.6875,19.836,1.4875,2013,10.9435918028,297.545716016,10.7579661774,18.3223966834,-7.56443050601,6.76810219618,0.723439478247,0.0573536692156,0.233935064575,0.0294365447606,0.110299082366,0.32074902471,0.347441642874,4463.82739327,24.2280491675,6.68267862599,28.6084800971,26.4582622661,28.6084800971
244,3.43,0.526192229144,15.1541666667,73,0.0,12.1541666667,16.1424,2.5375,2013,8.49890863451,302.303699924,11.2276598352,18.8819266388,-7.65426680362,4.42545716524,0.801825037752,0.0573503275311,0.233889985519,0.0294344858922,0.110288108714,0.320685593728,0.347411474487,4472.7874343,24.2702217987,6.78616095414,29.0286295013,26.7733839608,29.0286295013
245,3.49,0.642254512556,15.8166666667,74,0.0,12.5458333333,15.6528,3.22916666667,2013,8.8421640842,320.57908992,10.6843659179,18.7212249591,-8.03685904116,3.70723805864,0.913434391693,0.0573469851588,0.233844887683,0.029432426927,0.110277133325,0.320622135088,0.347381281966,4480.64652141,24.1801195978,6.89078909055,28.748976723,25.2972057018,28.748976723
246,4.48,0.664241921799,15.6416666667,75,0.0,12.8541666667,20.4336,4.2125,2013,10.1960798909,355.497716214,11.7413693351,19.1510700095,-7.40970067443,5.41877355453,1.39491086697,0.057343642099,0.233799771066,0.0294303678649,0.110266156198,0.32055864879,0.347351065311,4487.40465459,23.9577425648,6.99656303524,27.5549767572,23.1707335536,27.5549767572
247,3.93,0.65992497347,13.8833333333,76,0.0,12.8666666667,20.8872,3.02916666667,2013,10.8604232061,353.767349486,10.0314588664,18.2373176749,-8.20585880849,6.05307034812,1.70866827712,0.0573402983515,0.23375463567,0.0294283087061,0.110255177333,0.320495134834,0.347320824523,4493.06183384,23.65,7.10348278818,26.5553402347,22.2147606892,26.5553402347
248,3.23,0.61843442589,13.95,77,0.0,12.7791666667,16.9236,2.39583333333,2013,9.02108051209,380.310202591,11.2853397264,18.6113515943,-7.32601186788,4.66399054608,1.2441806215,0.0573369539163,0.233709481494,0.0294262494504,0.110244196729,0.32043159322,0.347290559602,4497.61805916,23.2033499788,7.21154834939,28.0745380429,24.9534536064,28.0745380429
249,2.57,0.493205238171,13.125,78,2.9,12.8583333333,13.1004,2.1375,2013,7.78771699536,334.402465529,10.4222597254,17.9618205048,-7.53956077945,3.87540528217,1.15939001062,0.0573336087935,0.233664308537,0.0294241900979,0.110233214389,0.320368023948,0.347260270547,4501.07333056,22.8457063782,7.32075971886,29.6087018618,28.3639430315,29.6087018618
250,1.42,0.210228518428,13.125,79,1.4,13.0041666667,9.4824,2.625,2013,7.56973125304,340.513981178,12.7467660118,17.8958977068,-5.14913169502,2.51863283437,1.18267086065,0.0573302629831,0.2336191168,0.0294221306486,0.11022223031,0.320304427018,0.347229957359,4503.42764803,22.5301598978,7.4311168966,30.7136662333,30.5009515444,30.7136662333
251,4.3,0.54573959487,12.2208333333,80,0.0,12.3791666667,21.4848,4.04583333333,2013,11.926471415,437.678290822,11.5573978784,18.0013685684,-6.44397069002,6.34502406935,1.93270045935,0.057326916485,0.233573906283,0.0294200711025,0.110211244493,0.32024080243,0.347199620038,4504.68101158,22.2567105378,7.5426198826,25.4148276373,21.0984865897,25.4148276373
252,6.39,0.97127948274,13.1333333333,81,0.0,12.0791666667,21.7908,5.99166666667,2013,11.1670808885,507.027898703,15.3311532835,20.8112837983,-5.48013051476,5.15832244408,2.7653298832,0.0573235692993,0.233528676986,0.0294180114596,0.110200256939,0.320177150184,0.347169258583,4505.44016535,22.025358298,7.65526867687,24.2851554145,18.861199162,24.2851554145
253,4.59,0.864750008769,12.9,82,0.0,11.8333333333,21.1608,3.24583333333,2013,11.5023950925,408.136275649,10.2257007158,18.5714162451,-8.34571552924,6.5360885357,2.17882499499,0.0573202214259,0.233483428909,0.0294159517198,0.110189267646,0.320113470281,0.347138872994,4509.34557424,21.8361031786,7.7690632794,25.3417382226,20.648260507,25.3417382226
254,3.78,0.580977506752,12.625,83,0.0,11.8125,21.6468,1.50416666667,2013,13.4829824789,393.21987666,10.7889851821,18.8199005583,-8.03091537623,7.55559686477,1.89143113464,0.0573168728649,0.233438162052,0.0294138918832,0.110178276616,0.320049762719,0.347108463272,4517.0039824,21.6889451794,7.8840036902,26.8857759854,22.3600230963,26.8857759854
255,3.63,0.389837988724,11.6875,84,0.0,12.0583333333,18.1692,3.59583333333,2013,11.5998316359,436.55999268,12.2170169182,19.327787854,-7.11077093575,6.03931955802,1.57376530383,0.0573135236163,0.233392876414,0.0294118319499,0.110167283848,0.319986027499,0.347078029417,4528.41538983,22.37,7.11,27.6136401691,24.2791813224,27.6136401691
256,4.07,0.539710581343,13.625,85,0.0,12.425,21.0096,4.37083333333,2013,13.15107293,507.032286684,11.6065291751,20.0028382507,-8.39630907559,6.97649554611,2.12520570309,0.05731017368,0.233347571997,0.0294097719196,0.110156289342,0.319922264622,0.347047571428,4543.57979654,21.520920542,8.11732193658,27.857937328,24.4322394248,27.857937328
257,4.06,0.38924203817,13.6375,86,0.0,12.8791666667,21.078,3.39166666667,2013,13.9408776938,421.723502844,9.10173977975,19.8924136306,-10.7906738509,7.83974918749,1.17862495861,0.0573068230561,0.233302248799,0.0294077117926,0.110145293098,0.319858474086,0.347017089306,4562.49720252,21.5000539037,8.23569977217,27.9418367222,25.1432706385,27.9418367222
258,2.96,0.421362984374,15.1041666667,87,0.0,13.1958333333,16.83,1.675,2013,11.382641894,385.698120267,10.9351779664,20.356740261,-9.42156229464,5.98471662366,1.33012500394,0.0573034717445,0.233256906821,0.0294056515688,0.110134295116,0.319794655892,0.346986583051,4585.16760777,21.5212843857,8.35522341602,30.106507259,28.4994934226,30.106507259
259,4.18,0.614892433588,16.625,88,0.0,13.5125,20.3652,2.55833333333,2013,13.0442593958,476.124762341,12.3783153078,21.7495213459,-9.37120603808,7.03438070447,1.58521252794,0.0573001197453,0.233211546063,0.0294035912481,0.110123295396,0.319730810041,0.346956052662,4611.59101229,21.584611988,8.47589286814,28.9443552678,27.8664921455,28.9443552678
260,3.02,0.445949991425,15.75,89,0.4,14.1541666667,13.032,4.34583333333,2013,9.01840441088,578.124245582,15.2133900307,22.5643504749,-7.35096044427,3.68370215758,1.35256758568,0.0572967670584,0.233166166525,0.0294015308307,0.110112293939,0.319666936531,0.346925498139,4641.76741608,21.6900367106,8.59770812852,30.8226519077,29.6302792387,30.8226519077
261,3.36,0.295819954584,14.9166666667,90,10.5,14.5208333333,19.0404,2.70833333333,2013,14.2929376746,481.651829503,12.2953008689,20.9822642323,-8.68696336343,7.00838642887,1.8210251886,0.0572934136839,0.233120768207,0.0293994703164,0.110101290744,0.319603035363,0.346894919483,4675.69681914,21.8375585535,8.72066919717,31.0087513578,30.5002459566,31.0087513578
262,2.99,0.322737757849,14.5958333333,91,0.2,14.7041666667,17.4564,2.24166666667,2013,13.0923225452,476.942386366,12.7034530109,20.646245634,-7.94279262314,6.28141967444,1.86896897378,0.0572900596218,0.233075351108,0.0293974097053,0.11009028581,0.319539106538,0.346864316694,4713.37922148,22.0271775167,8.84477607408,30.2737790258,29.6128760047,30.2737790258
263,3.97,0.411609222624,14.9541666667,92,0.0,14.7708333333,21.9492,3.32916666667,2013,13.2117306527,609.51162357,12.3613512343,21.6758603529,-9.31450911858,6.91977765986,2.13630848857,0.057286704872,0.233029915229,0.0293953489973,0.110079279139,0.319475150054,0.346833689771,4754.81462308,22.2588936002,8.97002875926,27.9801210959,23.9918807615,27.9801210959
264,4.22,0.582015495556,16.1958333333,93,0.0,14.8375,23.2236,1.93333333333,2013,15.1285646099,581.411563434,11.8825335846,22.2827412408,-10.4002076563,7.99338918132,2.13139332075,0.0918,0.2613,0.0528,0.2103,0.2992,0.108142493639,4800.0,22.532706804,9.0964272527,29.0657643498,25.0056609724,29.0657643498
265,1.9,0.272731866859,14.4833333333,94,13.4,14.9083333333,10.9404,4.11666666667,2013,7.56494421651,583.221314677,16.2857515586,21.2402171422,-4.95446558355,3.22719230388,1.62308610438,0.0572799933095,0.232938987132,0.029391227291,0.110057260583,0.319347154114,0.346772363525,4848.94442411,22.848617128,9.2239715544,31.0817394664,30.6445861744,31.0817394664
266,3.97,0.389133190639,14.9875,95,0.0,14.9791666667,20.43,3.77083333333,2013,13.9136472954,580.551658769,12.8059734167,22.213438604,-9.4074651873,6.73188157732,2.14217125984,0.0572766364967,0.232893494913,0.0293891662927,0.110046248699,0.319283114656,0.346741664202,4901.63882354,23.2066245724,9.35266166437,29.6817150295,27.3307932083,29.6817150295
267,2.43,0.364376576699,14.775,96,0.0,14.9791666667,12.6684,3.55833333333,2013,8.30915473219,630.518068143,14.7279023768,22.3864140371,-7.65851166029,3.42321387266,1.7607671346,0.0572732789964,0.232847983914,0.0293871051975,0.110035235076,0.319219047541,0.346710940746,4958.08622223,23.6067291371,9.48249758261,30.625253085,28.936161651,30.625253085
268,4.33,0.373739437475,14.0458333333,97,6.5,15.0375,21.5784,5.05,2013,14.3666072,744.556458289,15.017500918,24.1519214812,-9.13442056318,6.91419691325,2.52993563411,0.0572699208084,0.232802454134,0.0293850440055,0.110024219715,0.319154952767,0.346680193156,5018.28662019,24.048930822,9.6134793091,29.4269709025,26.6831274033,29.4269709025
269,6.63,0.797157934102,13.5708333333,98,0.0,14.6708333333,25.9092,6.7375,2013,15.6791900893,961.79929312,17.8281679924,25.5263692995,-7.69820130711,5.6116178695,4.6187310373,0.0572665619327,0.232756905575,0.0293829827166,0.110013202617,0.319090830336,0.346649421432,5082.24001743,24.5332296273,9.74560684387,25.9881641938,21.4524360013,25.9881641938
270,7.44,1.10858453446,16.6416666667,99,0.0,14.4875,26.3196,6.30416666667,2013,15.2387404135,952.746613935,19.1739611382,28.7276737742,-9.55371263594,5.95104561777,3.61597465401,0.0572632023694,0.232711338235,0.029380921331,0.110002183781,0.319026680247,0.346618625576,5149.94641394,25.0596255528,9.87888018689,26.5541724214,21.5975402281,26.5541724214
271,6.07,1.00475566959,19.1416666667,100,0.0,14.7333333333,25.6068,4.0875,2013,15.5307473007,1085.69300634,20.0619892371,29.7441788335,-9.6821895964,7.04202458057,3.52436330747,0.0572598421185,0.232665752116,0.0293788598485,0.109991163207,0.3189625025,0.346587805585,5219.51847333,24.91,10.35,29.2072540339,25.0656024814,29.2072540339
272,5.95,0.827842503333,17.2583333333,101,0.0,15.2166666667,25.4412,4.84583333333,2013,14.7224394923,1288.38683488,22.5761662381,29.3435413401,-6.76737510205,6.18478382031,3.41058868097,0.0572564811799,0.232620147216,0.0293767982693,0.109980140895,0.318898297094,0.346556961462,5289.06885922,26.2078147423,10.1488642977,28.0827978328,23.7465085013,28.0827978328
273,5.49,0.808108680991,17.1375,102,0.0,15.2,25.83,3.85416666667,2013,15.2328226877,1120.38902324,19.1335349365,26.6362135477,-7.50267861117,6.99840077177,3.45098671055,0.0572531195537,0.232574523536,0.0293747365932,0.109969116845,0.318834064031,0.346526093205,5358.59757161,26.7678199611,10.2855750656,27.8259775915,22.9589569955,27.8259775915
